userChoreId,userId,choreTypeName,date,originDate,isMark
347,934444007,תרבות,2020-01-16 17:57:55,2018-07-01 21:12:07,false
348,525391059,שטיפה,2019-11-05 17:39:24,2018-09-13 15:48:04,false
349,490638973,חדא אמצש,2019-11-22 09:27:45,2019-02-13 17:56:51,false
350,648208506,שמירה,2019-04-22 19:27:48,2020-03-20 17:15:10,false
351,521438175,בישול שבת,2018-08-21 10:34:41,2020-05-06 04:09:29,false
352,279292347,תרבות,2019-11-24 05:55:36,2020-03-27 01:26:26,true
353,867123686,חדא אמצש,2018-07-26 20:47:31,2018-09-10 13:17:31,false
354,920915024,שטיפה,2019-03-12 18:04:18,2019-11-17 15:44:18,false
355,049810378,שטיפה,2018-08-01 15:23:47,2018-10-19 13:38:12,false
356,271635459,חדא אמצש,2018-08-26 00:02:07,2020-03-31 20:07:54,false
357,809664205,בקר,2019-06-24 00:23:03,2019-04-13 15:26:39,false
358,752158129,תרבות,2019-06-14 10:55:18,2019-07-20 17:26:56,false
359,187612268,חדא אמצש,2019-02-08 12:26:10,2019-12-31 08:01:38,false
360,233021379,שמירה,2019-04-28 02:19:33,2018-12-08 23:06:56,false
361,897708851,שטיפה,2018-09-04 11:17:01,2019-01-28 09:17:04,false
362,753073939,תרבות,2019-10-03 05:51:01,2018-08-02 01:06:51,false
363,791085507,חדא אמצש,2020-01-21 02:38:51,2019-11-21 03:38:24,true
364,752508693,תרבות,2019-03-26 16:03:41,2020-01-23 09:36:35,false
365,281570894,שמירה,2019-02-12 20:19:17,2019-04-09 09:37:26,false
366,456815142,חדא אמצש,2019-08-10 13:16:08,2018-06-23 16:09:28,false
367,453497051,שמירה,2019-03-13 20:20:18,2019-06-12 00:17:35,false
368,791228935,שמירה,2019-03-13 09:48:48,2019-10-16 16:22:57,false
369,648208506,חדא אמצש,2019-04-22 16:11:32,2019-12-03 14:29:27,false
370,656087802,שמירה,2019-08-14 03:13:55,2019-06-23 16:13:27,false
371,408212324,שמירה,2018-05-18 05:58:21,2019-02-27 21:36:43,false
372,557849312,חדא אמצש,2019-12-28 00:01:32,2020-03-25 07:11:46,true
373,480047487,שטיפה,2019-03-27 04:37:21,2019-12-08 14:43:14,false
374,811132286,חדא אמצש,2018-06-23 08:01:29,2020-05-14 20:48:01,false
375,385816548,חדא אמצש,2020-02-05 14:52:39,2019-05-31 23:28:58,false
376,867244889,תרבות,2018-07-02 18:09:20,2018-12-08 08:27:32,false
377,656087802,תרבות,2018-07-10 20:00:37,2019-11-06 15:09:19,false
378,565083593,תרבות,2020-03-12 11:52:43,2018-06-19 13:40:46,false
379,687802825,שטיפה,2019-05-04 01:24:11,2020-04-11 15:29:17,false
380,337248976,שטיפה,2019-02-02 12:31:48,2019-03-04 05:21:52,false
381,161197110,בישול שבת,2019-09-04 07:03:54,2019-04-14 11:08:26,false
382,002070472,חדא אמצש,2018-09-02 06:05:25,2020-03-22 18:31:31,false
383,932759915,שטיפה,2020-02-24 18:30:18,2019-12-30 05:59:34,true
384,110597906,שטיפה,2018-06-27 16:38:00,2019-07-14 14:33:13,false
385,219247738,חדא אמצש,2018-10-01 11:23:20,2019-04-03 16:27:15,false
386,099740374,תרבות,2019-05-17 04:42:20,2018-09-12 17:48:50,false
387,151173459,בישול שבת,2019-09-13 09:33:50,2018-10-04 06:57:57,false
388,271429431,שטיפה,2018-06-14 04:36:43,2018-12-19 18:06:48,false
389,981198949,חדא אמצש,2019-07-11 10:14:37,2018-05-17 03:56:08,false
390,490638973,שמירה,2019-02-18 05:54:33,2020-01-06 19:59:05,false
391,807951773,חדא אמצש,2019-07-11 14:05:23,2018-07-20 02:02:14,false
392,940975054,שמירה,2019-05-31 13:53:40,2019-07-31 04:08:00,true
393,427671993,תרבות,2018-07-26 21:37:57,2019-08-01 02:34:07,false
394,780520191,תרבות,2018-10-22 14:24:33,2019-10-10 12:28:59,false
395,789804557,חדא אמצש,2020-01-31 19:38:24,2019-10-02 23:16:31,true
396,585566509,שטיפה,2018-12-22 19:19:01,2018-10-28 02:51:03,false
397,334493519,חדא אמצש,2019-10-08 20:10:53,2018-08-01 09:48:50,false
398,364111822,שטיפה,2019-06-10 07:17:14,2020-04-14 10:25:06,true
399,045126555,שטיפה,2018-08-05 08:46:28,2020-04-24 04:03:01,false
400,469723554,תרבות,2019-05-29 09:23:10,2018-05-27 03:31:08,false
401,247956263,שטיפה,2019-03-15 23:16:46,2019-12-29 02:38:45,false
402,120109825,חדא אמצש,2020-05-01 12:13:03,2018-09-01 09:04:36,false
403,341301511,תרבות,2018-12-16 08:35:04,2018-11-03 16:53:20,false
404,495158079,חדא אמצש,2020-05-11 19:03:26,2019-12-31 08:51:12,true
405,095527021,תרבות,2019-06-03 05:49:21,2020-01-23 23:48:37,true
406,456815142,שטיפה,2018-09-14 12:51:06,2019-04-03 08:29:36,false
407,002070472,תרבות,2018-08-27 03:02:36,2020-05-07 10:04:29,false
408,127040567,שמירה,2020-05-12 11:32:24,2019-04-18 19:55:36,false
409,436291288,שטיפה,2020-04-03 09:21:06,2018-09-17 14:48:47,false
410,021530909,תרבות,2018-09-16 08:24:09,2020-02-28 18:35:14,false
411,994032568,שטיפה,2018-06-27 04:45:20,2018-07-17 20:11:30,false
412,562735726,חדא אמצש,2019-03-05 23:24:28,2020-03-09 23:52:40,false
413,672498336,שטיפה,2019-11-20 11:08:35,2019-06-11 02:18:02,true
414,971925565,חדא אמצש,2019-11-11 23:18:30,2018-06-12 05:17:24,false
415,468665062,שמירה,2019-05-10 16:39:11,2019-06-27 21:48:28,false
416,440494554,תרבות,2020-03-08 04:12:03,2019-03-12 14:45:59,false
417,120109825,תרבות,2019-03-05 23:36:00,2018-09-24 21:37:01,false
418,306045192,שמירה,2019-04-05 20:52:16,2019-07-27 10:57:52,false
419,055867917,שטיפה,2020-03-15 23:38:49,2019-09-06 01:13:22,true
420,370949773,בישול שבת,2018-10-22 19:39:24,2019-09-01 12:48:34,false
421,146544828,תרבות,2018-11-26 11:23:21,2019-05-07 03:02:04,false
422,033161739,שטיפה,2018-11-30 05:55:27,2019-05-25 13:03:59,false
423,628893174,שטיפה,2019-07-13 09:46:37,2018-05-24 14:52:47,false
424,728202745,שמירה,2019-07-09 14:20:00,2019-04-28 07:13:01,false
425,906174156,חדא אמצש,2019-12-04 02:41:05,2019-03-07 21:40:33,false
426,693039136,בישול שבת,2020-01-30 22:51:02,2019-04-09 11:22:55,false
427,073372950,תרבות,2019-12-05 03:40:37,2019-07-30 22:28:49,false
428,029677308,שטיפה,2020-04-08 09:03:08,2019-02-07 19:27:21,false
429,299523749,שמירה,2019-04-27 20:34:39,2020-04-27 18:25:37,false
430,514701988,שטיפה,2020-02-25 04:06:43,2019-02-14 05:48:02,false
431,949570089,חדא אמצש,2019-03-12 02:20:30,2020-03-27 03:52:23,false
432,532051752,תרבות,2019-12-07 18:29:17,2018-06-01 11:55:12,false
433,159169179,שטיפה,2019-12-25 03:52:41,2018-11-21 18:08:52,false
434,568462686,שטיפה,2019-09-04 01:29:43,2020-03-06 06:49:00,true
435,280017077,תרבות,2018-10-15 10:27:36,2018-11-16 19:08:58,false
436,807666918,שמירה,2018-09-22 15:48:56,2018-06-09 18:52:02,false
437,340125942,חדא אמצש,2020-04-22 15:32:39,2019-10-14 23:29:38,false
438,391593954,תרבות,2018-07-20 12:47:08,2019-01-06 18:45:13,false
439,991561756,תרבות,2019-08-11 22:19:06,2018-09-04 02:16:35,false
440,261554990,חדא אמצש,2020-02-12 13:10:20,2019-11-24 20:05:31,true
441,638601093,שמירה,2018-11-23 10:03:08,2019-12-28 19:56:51,false
442,473682313,תרבות,2018-06-01 15:36:15,2020-02-18 04:45:56,false
443,616020145,שמירה,2018-07-04 07:31:15,2019-01-20 16:36:59,false
444,742256481,שמירה,2019-06-22 20:54:27,2018-11-16 20:29:09,false
445,425307349,שטיפה,2018-12-15 13:40:21,2019-06-09 17:52:21,false
446,401712205,חדא אמצש,2019-07-30 23:11:09,2020-03-01 17:17:42,true
447,261554990,תרבות,2019-11-17 14:04:07,2019-05-14 14:01:07,false
448,612055548,שמירה,2018-07-22 10:08:53,2018-06-21 09:59:48,false
449,264792793,בישול שבת,2019-12-07 02:18:06,2018-08-24 12:32:23,false
450,229081334,שמירה,2019-06-27 17:03:16,2018-07-13 16:08:33,false
451,558329919,חדא אמצש,2019-03-02 19:23:12,2018-07-17 14:04:21,false
452,355129085,חדא אמצש,2019-08-21 04:39:24,2019-03-10 09:51:24,false
453,353856698,שטיפה,2018-07-19 03:40:46,2018-07-02 01:22:38,false
454,222071328,חדא אמצש,2019-07-22 12:45:43,2019-03-29 17:22:05,false
455,781457704,חדא אמצש,2020-01-13 19:48:37,2018-11-22 05:39:19,false
456,600158113,תרבות,2018-08-01 10:51:16,2020-04-15 19:20:58,false
457,992089248,שטיפה,2018-08-08 16:04:45,2019-02-27 22:33:23,false
458,081399454,חדא אמצש,2020-01-30 00:21:53,2019-02-07 22:34:43,false
459,638601093,תרבות,2018-12-29 11:27:37,2018-09-24 08:54:14,false
460,802174985,חדא אמצש,2019-08-22 18:15:31,2020-05-05 08:19:22,true
461,686396464,בישול שבת,2018-10-30 14:39:05,2019-09-13 16:24:34,false
462,787813054,תרבות,2019-03-23 02:54:25,2019-01-24 06:25:47,false
463,273478449,חדא אמצש,2018-09-20 22:39:27,2019-06-10 06:44:05,false
464,005384491,שטיפה,2018-08-28 17:38:31,2020-02-02 06:40:06,false
465,799114607,שטיפה,2018-07-18 07:22:40,2018-05-21 01:22:21,false
466,251359195,תרבות,2019-04-10 13:09:45,2020-02-04 09:44:04,false
467,960352171,בישול שבת,2019-04-24 05:14:10,2018-05-27 10:24:04,false
468,255605535,חדא אמצש,2019-12-23 05:58:28,2019-04-09 07:49:22,false
469,054281829,שמירה,2018-10-31 15:36:19,2018-06-17 12:36:28,false
470,380540777,חדא אמצש,2019-07-16 02:05:37,2018-10-08 15:17:10,false
471,281912123,שטיפה,2019-02-02 05:50:57,2018-12-06 13:27:51,false
472,240390677,שטיפה,2020-02-06 02:51:19,2020-01-09 18:48:53,false
473,672719556,חדא אמצש,2018-08-03 13:20:49,2019-05-03 16:39:50,false
474,577934418,תרבות,2019-10-20 04:33:52,2019-11-05 02:52:21,true
475,418732687,שמירה,2018-11-17 09:48:39,2020-04-30 07:30:59,false
476,311472499,שטיפה,2018-06-08 05:04:07,2019-01-28 20:28:29,false
477,383549759,חדא אמצש,2018-09-23 13:21:30,2018-11-02 10:07:57,false
478,952425516,חדא אמצש,2019-02-26 05:27:08,2018-06-19 20:26:22,false
479,053594577,חדא אמצש,2018-07-22 15:14:46,2019-02-18 18:17:35,false
480,949773409,חדא אמצש,2018-11-04 15:01:26,2019-09-09 19:36:36,false
481,013538751,תרבות,2020-03-04 18:45:44,2018-12-21 02:21:06,false
482,347348111,שטיפה,2019-06-21 20:00:13,2019-08-16 05:37:32,true
483,173275665,שטיפה,2018-06-07 15:12:07,2018-06-21 02:24:27,false
484,393791727,תרבות,2020-02-08 08:56:55,2020-03-01 00:50:53,false
485,635743075,תרבות,2018-06-06 15:34:46,2018-06-17 00:35:22,false
486,838230603,תרבות,2019-03-11 23:56:13,2019-03-11 19:36:18,false
487,151368594,חדא אמצש,2019-12-06 14:19:12,2018-07-23 07:52:19,false
488,263875987,חדא אמצש,2018-09-08 09:09:32,2020-03-21 08:54:44,false
489,734445293,שטיפה,2018-06-26 13:00:02,2018-10-25 05:09:02,false
490,954602138,חדא אמצש,2018-11-30 20:44:52,2019-03-28 20:48:54,false
491,608266886,תרבות,2019-03-23 16:37:43,2019-07-20 04:36:11,false
492,540596484,חדא אמצש,2019-02-18 01:24:04,2019-07-10 09:58:30,false
493,175504767,תרבות,2019-02-12 15:23:10,2019-08-04 20:46:39,false
494,555725487,שמירה,2018-11-30 14:51:14,2019-11-24 01:11:27,false
495,913383534,שטיפה,2020-04-10 16:08:53,2018-06-02 17:29:32,false
496,392310933,חדא אמצש,2018-08-28 03:34:31,2018-09-10 18:18:57,false
497,545825500,שטיפה,2018-07-02 02:44:48,2020-01-02 19:44:05,false
498,318805881,שמירה,2020-02-18 09:52:56,2019-12-22 20:57:39,false
499,383861881,תרבות,2019-09-03 09:05:09,2019-01-03 20:26:26,false
500,577934418,שמירה,2019-04-24 08:09:15,2019-05-21 00:03:13,false
501,053824737,תרבות,2019-02-03 04:22:29,2018-09-28 03:02:25,false
502,032943552,תרבות,2019-11-12 09:46:54,2020-04-09 16:56:47,false
503,385405751,חדא אמצש,2019-01-12 07:41:40,2019-07-10 04:10:39,false
504,233021379,תרבות,2018-08-08 13:12:31,2019-03-15 17:55:43,false
505,333543019,שמירה,2019-11-22 19:49:24,2019-02-16 18:06:48,false
506,002070472,שטיפה,2018-06-08 13:22:28,2019-05-17 06:00:53,false
507,652847645,תרבות,2020-03-19 19:55:05,2018-07-08 13:39:42,false
508,300937540,שמירה,2018-11-05 03:27:23,2019-11-04 01:43:04,false
509,662107323,שמירה,2019-04-06 05:23:10,2018-11-21 14:08:33,false
510,443108577,שטיפה,2020-03-11 12:54:39,2020-03-18 09:27:13,true
511,538068416,שמירה,2019-05-13 06:55:10,2018-10-10 21:01:45,false
512,862910564,חדא אמצש,2018-06-06 14:08:14,2018-09-05 11:43:10,false
513,472647051,שטיפה,2018-09-22 20:13:25,2019-01-10 18:15:21,false
514,681107173,חדא אמצש,2019-08-13 05:21:19,2019-07-16 01:33:32,true
515,724473105,תרבות,2019-03-23 14:40:51,2019-01-13 11:09:27,false
516,169657594,שמירה,2019-03-06 01:35:23,2020-04-24 17:40:34,false
517,129382077,תרבות,2018-08-13 19:26:02,2019-04-03 09:11:16,false
518,134892183,חדא אמצש,2020-04-08 18:18:20,2019-07-31 20:02:42,true
519,475719856,שמירה,2018-05-22 15:52:09,2019-09-17 20:36:34,false
520,269210025,שטיפה,2019-03-29 13:28:04,2019-02-12 04:00:22,false
521,099740374,בקר,2020-04-26 10:49:34,2018-08-18 05:21:43,false
522,770265700,חדא אמצש,2020-02-18 14:24:00,2019-12-07 03:14:14,true
523,883412370,שמירה,2019-05-23 11:58:36,2018-07-26 04:19:33,false
524,985364823,תרבות,2020-05-04 02:58:18,2019-05-19 18:35:55,false
525,095431962,שטיפה,2019-08-30 19:11:47,2019-02-13 20:55:23,false
526,991392499,חדא אמצש,2020-03-25 19:16:19,2019-04-07 01:08:09,false
527,329445822,שמירה,2019-06-09 11:03:38,2019-07-10 02:03:22,false
528,588180501,תרבות,2020-02-23 14:21:37,2019-02-05 01:49:34,false
529,407427465,חדא אמצש,2020-02-12 16:45:17,2019-08-24 10:17:42,true
530,802174985,שטיפה,2018-09-04 01:15:55,2019-09-20 14:05:07,false
531,066263609,חדא אמצש,2018-06-30 06:26:54,2019-12-19 22:08:10,false
532,864699724,חדא אמצש,2018-12-01 02:34:47,2019-01-07 19:10:32,false
533,162631453,שטיפה,2018-06-27 12:38:33,2018-09-07 10:52:09,false
534,279292347,שמירה,2019-07-13 21:40:37,2019-06-15 08:39:08,true
535,829003854,תרבות,2020-04-18 01:15:39,2018-08-25 01:01:11,false
536,203895641,שטיפה,2020-04-13 18:14:42,2018-08-11 04:50:58,false
537,255896305,שמירה,2019-08-07 20:22:00,2019-11-16 18:32:37,false
538,611371999,שמירה,2018-09-30 22:55:37,2019-02-17 18:10:38,false
539,711565843,תרבות,2020-01-27 19:35:47,2018-12-10 22:28:44,false
540,402968085,חדא אמצש,2020-02-20 22:26:52,2019-08-31 07:32:55,false
541,560243495,תרבות,2019-11-02 14:21:30,2019-02-19 05:00:41,false
542,350708885,חדא אמצש,2019-05-25 21:00:33,2019-08-18 00:18:20,true
543,299523749,חדא אמצש,2019-02-12 23:15:41,2019-01-25 19:05:35,false
544,957538494,תרבות,2020-05-11 00:28:22,2019-10-17 13:42:50,false
545,436291288,שמירה,2019-01-18 22:25:00,2020-04-11 23:10:56,false
546,025497965,שמירה,2019-12-01 08:24:13,2019-12-18 18:37:08,false
547,685289270,חדא אמצש,2018-10-13 21:06:06,2019-04-04 14:56:42,false
548,330781628,שטיפה,2020-01-05 08:02:07,2019-02-02 04:53:58,false
549,796126918,חדא אמצש,2020-03-25 01:48:18,2020-05-14 16:00:43,false
550,293614497,תרבות,2019-06-02 00:01:11,2018-11-14 13:15:54,false
551,508967170,חדא אמצש,2019-07-10 19:54:10,2018-08-20 03:18:32,false
552,485174915,בישול שבת,2020-03-11 09:29:14,2019-06-28 04:43:15,true
553,087458946,בקר,2020-02-24 10:44:58,2019-01-08 16:50:39,false
554,605184746,תרבות,2018-08-02 00:59:37,2019-05-13 14:05:18,false
555,801892732,שטיפה,2018-05-26 10:28:19,2018-09-18 22:39:03,false
556,807617134,שמירה,2018-11-29 08:15:39,2019-07-29 19:18:08,false
557,016066027,חדא אמצש,2019-10-23 06:29:08,2019-08-06 21:39:25,true
558,348390911,חדא אמצש,2019-05-22 01:28:09,2019-01-17 11:58:40,false
559,773195647,חדא אמצש,2019-07-08 23:55:43,2019-02-26 16:10:35,false
560,862341815,חדא אמצש,2020-05-14 22:21:47,2020-03-05 07:53:23,true
561,850760197,חדא אמצש,2019-08-24 09:55:58,2020-02-14 13:31:56,false
562,761193248,תרבות,2018-10-15 10:06:17,2020-01-15 08:55:34,false
563,923032923,תרבות,2018-12-08 08:55:34,2019-04-27 05:37:36,false
564,442240499,שמירה,2019-07-20 04:24:24,2019-12-03 18:28:46,false
565,279292347,חדא אמצש,2019-04-05 20:31:39,2019-08-11 14:44:50,false
566,459367125,תרבות,2018-08-08 21:46:51,2019-05-27 09:34:53,false
567,116114439,תרבות,2018-06-14 07:56:03,2019-06-06 16:06:28,false
568,925676383,תרבות,2018-06-22 09:11:10,2018-12-27 19:19:02,false
569,586160170,שטיפה,2019-02-03 01:01:29,2018-09-04 12:05:32,false
570,968162389,שטיפה,2019-02-14 04:55:51,2020-04-16 06:01:18,false
571,669491606,תרבות,2018-11-28 20:11:06,2019-06-24 16:53:48,false
572,921899757,בישול שבת,2019-08-29 09:18:57,2019-07-21 16:56:51,true
573,966784135,תרבות,2019-04-20 00:38:07,2019-07-04 15:57:39,false
574,030838836,חדא אמצש,2020-02-02 22:23:14,2019-01-29 22:42:39,false
575,798486511,תרבות,2018-11-10 07:36:46,2019-03-30 01:08:39,false
576,453560919,חדא אמצש,2018-12-08 20:56:12,2020-02-15 10:37:07,false
577,317534242,שטיפה,2019-10-27 23:03:41,2019-11-11 15:49:14,true
578,293970060,תרבות,2019-10-27 23:37:59,2018-08-11 06:45:40,false
579,734200807,שמירה,2018-07-09 13:55:42,2019-01-25 03:02:24,false
580,339805031,שמירה,2018-05-28 16:19:07,2020-01-16 11:55:07,false
581,866267493,חדא אמצש,2018-10-29 19:50:05,2019-05-09 15:46:09,false
582,906075728,שטיפה,2020-03-24 14:17:37,2019-06-16 10:47:32,true
583,849506226,תרבות,2018-09-05 06:11:17,2020-01-22 02:03:01,false
584,894037381,חדא אמצש,2018-12-04 09:23:07,2020-02-14 16:56:56,false
585,235775072,חדא אמצש,2019-09-26 07:28:14,2019-06-13 10:50:44,true
586,339805031,שטיפה,2020-02-15 15:57:58,2019-05-29 00:55:52,false
587,028905619,חדא אמצש,2018-12-23 13:16:38,2018-09-08 15:26:44,false
588,990927574,תרבות,2019-05-18 03:35:25,2019-12-22 10:54:17,true
589,831273885,חדא אמצש,2020-02-28 15:05:31,2020-02-19 13:27:55,false
590,560321102,תרבות,2019-12-24 21:26:25,2020-05-06 22:07:01,true
591,466486654,בישול שבת,2018-09-27 19:20:32,2019-01-21 01:39:42,false
592,656002783,שטיפה,2018-06-11 09:09:34,2020-02-14 18:15:17,false
593,311713632,תרבות,2018-07-30 15:57:24,2019-06-13 15:24:00,false
594,337248976,שמירה,2019-02-22 08:36:49,2020-04-29 11:20:27,false
595,940754796,שמירה,2019-06-02 13:42:55,2019-01-22 06:55:24,false
596,521438175,חדא אמצש,2020-02-07 12:23:01,2018-07-14 01:06:40,false
597,055867917,שמירה,2020-05-11 23:45:54,2019-03-05 09:57:22,false
598,066775658,תרבות,2019-12-22 15:39:26,2019-04-10 19:29:33,false
599,833651313,שמירה,2019-02-05 15:32:50,2019-10-25 04:06:22,false
600,611721739,שמירה,2019-04-05 16:43:53,2018-09-04 19:00:52,false
601,122823229,תרבות,2018-05-29 19:28:45,2018-10-15 22:32:00,false
602,317744035,חדא אמצש,2018-07-24 13:42:13,2019-03-14 04:42:28,false
603,146544828,שמירה,2020-04-01 04:52:27,2020-03-25 09:01:15,false
604,066775658,חדא אמצש,2019-03-21 20:17:18,2020-03-31 21:25:10,false
605,125438252,תרבות,2019-07-30 06:50:41,2019-04-03 18:32:21,false
606,339805031,תרבות,2019-03-11 10:15:37,2019-05-07 05:12:39,false
607,328877670,תרבות,2018-07-09 12:53:28,2019-07-03 13:23:36,false
608,876892546,תרבות,2018-07-25 23:59:01,2018-09-13 05:56:55,false
609,885126211,שמירה,2019-04-25 04:44:12,2020-01-23 18:44:54,false
610,842414799,תרבות,2019-10-08 12:35:45,2020-03-02 18:09:03,false
611,550283599,חדא אמצש,2019-03-24 20:52:38,2019-07-17 11:59:36,false
612,326418860,שטיפה,2020-04-03 18:47:26,2019-04-28 11:59:31,false
613,918808779,שטיפה,2019-11-18 17:32:45,2020-02-15 23:04:02,false
614,322768120,תרבות,2020-04-02 14:06:31,2019-02-16 18:11:44,false
615,405866222,שטיפה,2019-03-12 05:56:46,2018-07-22 13:15:35,false
616,667404838,בישול שבת,2019-07-30 09:34:01,2019-06-21 07:10:51,false
617,175504767,שטיפה,2018-12-31 17:22:27,2020-03-12 21:08:29,false
618,721508025,חדא אמצש,2019-08-13 10:08:44,2020-03-01 17:11:43,true
619,642382663,חדא אמצש,2019-03-20 21:53:31,2020-05-09 08:50:01,false
620,243143438,חדא אמצש,2020-04-27 16:57:33,2018-11-30 01:20:08,false
621,443108577,שמירה,2019-09-19 20:02:05,2019-12-10 06:35:43,false
622,418110517,תרבות,2020-02-16 04:16:40,2018-12-17 18:01:49,false
623,920915024,תרבות,2019-09-18 21:44:19,2019-08-02 15:41:12,true
624,784832769,שטיפה,2019-09-01 06:44:51,2019-12-15 14:50:45,true
625,750669412,תרבות,2019-06-24 10:57:25,2019-06-17 07:37:48,false
626,656679288,תרבות,2018-12-14 04:44:58,2018-08-17 09:54:21,false
627,539281983,שמירה,2018-11-25 09:20:33,2019-03-18 03:52:46,false
628,959533775,חדא אמצש,2018-10-18 05:13:22,2018-08-08 10:36:22,false
629,600158113,שמירה,2018-12-18 12:55:21,2019-03-02 13:00:29,false
630,942485691,בישול שבת,2018-12-25 02:07:40,2019-04-17 04:48:50,false
631,678936616,חדא אמצש,2018-09-03 22:23:15,2020-03-15 09:45:06,false
632,163045572,חדא אמצש,2020-02-01 02:45:12,2019-02-14 23:46:49,false
633,867123686,תרבות,2019-04-22 07:53:30,2019-05-22 13:12:40,false
634,049810378,שמירה,2019-03-11 10:04:38,2019-09-06 08:30:16,false
635,489422528,שמירה,2019-02-27 08:07:45,2019-12-07 07:21:34,false
636,161604557,שמירה,2019-10-31 04:13:07,2019-12-07 09:55:01,true
637,961836756,חדא אמצש,2019-06-20 10:49:29,2018-08-09 18:59:18,false
638,444712296,שטיפה,2018-07-02 09:37:05,2020-02-04 14:05:08,false
639,166638529,חדא אמצש,2018-06-27 17:27:05,2019-12-09 16:42:07,false
640,720326814,שמירה,2019-03-03 21:51:57,2019-11-16 11:02:50,false
641,990927574,בקר,2019-09-02 14:15:10,2019-09-21 12:18:41,false
642,148787215,תרבות,2019-09-11 00:00:48,2019-01-15 08:17:48,false
643,851420918,תרבות,2019-04-26 12:49:45,2018-12-30 16:45:08,false
644,264792793,שמירה,2018-11-15 20:29:58,2018-10-11 06:28:34,false
645,543512267,תרבות,2019-05-26 08:30:39,2018-11-21 08:57:11,false
646,028905619,תרבות,2019-05-05 12:33:55,2019-05-28 21:00:55,false
647,565083593,בקר,2018-07-27 06:05:17,2020-02-29 23:18:07,false
648,774350597,שטיפה,2018-06-23 16:54:05,2018-09-03 14:18:14,false
649,588384872,שטיפה,2020-03-03 00:26:09,2020-02-07 18:08:07,false
650,944185913,תרבות,2019-07-14 09:55:07,2018-07-22 10:27:52,false
651,031734064,חדא אמצש,2019-07-11 06:24:47,2018-12-14 13:20:45,false
652,053594577,שטיפה,2018-10-16 16:07:13,2019-04-06 19:35:59,false
653,173427430,תרבות,2019-05-31 01:16:26,2018-09-10 14:45:13,false
654,991561756,שטיפה,2018-11-06 19:03:19,2018-10-13 10:58:37,false
655,015371975,חדא אמצש,2019-01-09 15:09:49,2020-01-30 16:13:55,false
656,017114116,שמירה,2020-03-12 09:58:03,2018-07-21 18:43:25,false
657,446816871,חדא אמצש,2018-06-24 21:44:23,2020-03-12 14:41:59,false
658,672498336,שמירה,2019-06-24 23:14:08,2019-11-28 04:01:11,true
659,269102571,חדא אמצש,2018-09-18 13:25:26,2019-04-07 03:47:01,false
660,510291671,שטיפה,2019-03-05 04:28:54,2018-12-04 02:32:58,false
661,135985058,תרבות,2018-08-16 05:30:44,2019-01-11 08:46:55,false
662,221235943,חדא אמצש,2019-02-18 22:05:02,2020-05-13 11:44:12,false
663,335612899,בישול שבת,2018-07-12 05:40:24,2019-10-30 09:32:26,false
664,782376733,שמירה,2020-02-01 18:13:25,2019-05-04 09:16:28,false
665,337529867,תרבות,2019-04-29 09:53:44,2020-05-07 13:10:40,false
666,166182181,חדא אמצש,2019-10-25 21:19:59,2020-04-01 05:10:29,true
667,263875987,תרבות,2019-03-11 08:04:54,2020-04-10 18:16:57,false
668,440077642,שמירה,2019-06-23 09:20:35,2019-10-10 06:40:00,false
669,005384491,תרבות,2020-03-09 23:45:37,2020-04-18 06:55:05,true
670,689099858,חדא אמצש,2019-08-24 13:43:00,2019-09-12 02:08:20,false
671,770513428,שטיפה,2019-06-02 13:09:36,2019-09-14 17:06:39,true
672,863966014,תרבות,2019-12-10 17:31:31,2019-02-02 06:07:10,false
673,099740374,שטיפה,2020-02-23 08:09:54,2018-05-30 15:55:43,false
674,445304012,תרבות,2018-08-29 16:24:17,2019-08-28 00:08:03,false
675,180429765,חדא אמצש,2019-07-20 09:09:20,2018-07-16 09:47:35,false
676,255573095,תרבות,2019-12-01 21:59:09,2019-05-18 22:32:24,true
677,721918870,שמירה,2019-11-04 11:53:48,2019-05-11 07:05:00,false
678,897000613,שמירה,2019-05-31 20:55:51,2018-07-27 00:31:19,false
679,514701988,חדא אמצש,2019-02-28 06:51:23,2020-01-05 20:55:27,false
680,898191608,חדא אמצש,2019-12-10 23:16:50,2018-11-27 14:09:45,false
681,490493532,שמירה,2018-07-09 16:18:51,2020-01-06 05:22:17,false
682,588180501,חדא אמצש,2020-02-27 23:50:37,2019-12-13 21:15:58,true
683,600699048,שטיפה,2018-09-07 20:02:02,2018-08-20 21:03:35,false
684,800308426,חדא אמצש,2019-05-29 04:41:56,2018-12-07 13:51:29,false
685,446816871,שמירה,2020-03-12 20:08:39,2019-07-28 15:23:34,false
686,092445625,שמירה,2018-12-09 17:41:49,2019-06-01 03:09:25,false
687,761193248,שטיפה,2018-07-20 05:04:37,2018-08-24 17:15:01,false
688,143978604,שטיפה,2019-03-15 09:12:44,2018-07-01 14:21:38,false
689,472647051,שמירה,2019-03-31 09:00:00,2019-02-24 10:35:01,false
690,612055548,חדא אמצש,2018-05-24 01:59:00,2020-02-19 13:48:29,false
691,968595682,תרבות,2019-06-03 19:42:40,2019-08-14 07:37:30,false
692,015371975,תרבות,2019-08-09 02:56:58,2019-12-26 03:59:36,false
693,265879557,תרבות,2018-12-10 01:57:06,2020-01-16 01:44:12,false
694,461377403,תרבות,2019-10-05 21:06:41,2019-06-13 12:13:31,true
